customer_id,customer_name,gender,age,home_address,zip_code,city,state,country,order_id,payment,order_date,delivery_date,days_to_deliver,time_to_deliver,month,year,week,weekD
331,Binnie Gonzales,Polygender,32,5756 Savannah DriveApt. 644,7980,Aidenton,Northern Territory,Australia,399,57278,2021-10-21,2021-10-30,9,216.0,10,2021,42,Thu
332,Carla Walework,Male,75,011 Hamilton PlaceSuite 215,5702,East George,Northern Territory,Australia,58,42861,2021-02-02,2021-02-10,8,192.0,2,2021,5,Tue
332,Carla Walework,Male,75,011 Hamilton PlaceSuite 215,5702,East George,Northern Territory,Australia,889,27115,2021-07-31,2021-08-11,11,264.00000000000006,7,2021,30,Sat
333,Con Pressdee,Non-binary,57,2797 Corkery KnollApt. 001,2571,West Marcus,South Australia,Australia,655,36298,2021-05-25,2021-06-06,12,288.00000000000006,5,2021,21,Tue
334,Udale Ripping,Agender,68,313 O'hara Estate DrSuite 414,8108,New Alyssa,Queensland,Australia,366,43210,2021-07-15,2021-07-30,15,360.0,7,2021,28,Thu
336,Julian Sponer,Male,35,745 Jack CourtApt. 737,3647,Port Madison,Australian Capital Territory,Australia,49,24219,2021-01-22,2021-02-13,22,528.0000000000001,1,2021,3,Fri
337,Milton Otson,Non-binary,78,88 Olson GroveApt. 120,2631,Cooperbury,Western Australia,Australia,292,36699,2021-03-26,2021-04-04,9,216.0,3,2021,12,Fri
338,Eve Stutard,Female,75,899 Lynch LaneSuite 349,2652,Monahanberg,New South Wales,Australia,831,17700,2021-08-04,2021-08-20,16,384.0,8,2021,31,Wed
341,Cherlyn Asmus,Female,34,003 Bruen DriveApt. 633,6522,Jasmineville,Victoria,Australia,337,49047,2021-08-02,2021-08-04,2,48.0,8,2021,31,Mon
341,Cherlyn Asmus,Female,34,003 Bruen DriveApt. 633,6522,Jasmineville,Victoria,Australia,387,34491,2021-06-11,2021-06-14,3,72.00000000000001,6,2021,23,Fri
341,Cherlyn Asmus,Female,34,003 Bruen DriveApt. 633,6522,Jasmineville,Victoria,Australia,687,39406,2021-03-30,2021-04-12,13,312.0,3,2021,13,Tue
342,Tymothy Linsay,Genderqueer,45,38 Charli SquareSuite 502,2900,Barrowschester,Victoria,Australia,867,42248,2021-03-23,2021-04-07,15,360.0,3,2021,12,Tue
343,Violet Alwen,Non-binary,47,339 Hermann ParadeSuite 489,5805,Lake Charli,Northern Territory,Australia,528,56020,2021-09-16,2021-10-07,21,504.0,9,2021,37,Thu
345,Merrielle Piken,Genderqueer,62,9182 Hermann MallApt. 890,799,Audreyfurt,Victoria,Australia,996,37843,2021-01-13,2021-02-02,20,480.0,1,2021,2,Wed
346,Kerianne Parris,Genderqueer,40,59 Bergstrom GroveSuite 260,6060,Olsonbury,Northern Territory,Australia,997,53831,2021-01-18,2021-01-31,13,312.0,1,2021,3,Mon
347,Lyn Bouts,Female,20,16 Maddison MewsSuite 093,1435,Levihaven,Victoria,Australia,544,14706,2021-03-05,2021-03-14,9,216.0,3,2021,9,Fri
348,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,310,18372,2021-04-25,2021-05-15,20,480.0,4,2021,16,Sun
348,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,342,29452,2021-08-24,2021-09-08,15,360.0,8,2021,34,Tue
348,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,626,10193,2021-09-30,2021-10-17,17,408.0,9,2021,39,Thu
348,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,775,21561,2021-06-11,2021-07-05,24,576.0000000000001,6,2021,23,Fri
348,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,841,39690,2021-06-29,2021-07-12,13,312.0,6,2021,26,Tue
350,Dani Hawtin,Bigender,23,41 Brown Estate DrSuite 039,4913,North Alex,Victoria,Australia,891,36118,2021-08-12,2021-08-14,2,48.0,8,2021,32,Thu
352,Justin Marden,Bigender,31,813 O'reilly View RdSuite 466,4432,Port Ashtonhaven,Queensland,Australia,495,41706,2021-08-10,2021-08-19,9,216.0,8,2021,32,Tue
357,Crawford Bolden,Polygender,41,63 Charlie LaneSuite 463,7454,North Kaylastad,Australian Capital Territory,Australia,151,24626,2021-08-08,2021-09-01,24,576.0000000000001,8,2021,31,Sun
358,Jermaine Goranov,Genderfluid,64,9937 Oliver CircleApt. 655,6842,Kreigerbury,Northern Territory,Australia,35,49665,2021-08-31,2021-09-07,7,168.0,8,2021,35,Tue
359,Augustin Brandenberg,Genderfluid,28,20 Skye RunApt. 868,5653,East Lauren,Victoria,Australia,984,10390,2021-09-23,2021-09-30,7,168.0,9,2021,38,Thu
360,Iain Fellnee,Male,68,476 Corwin ParkwayApt. 441,5743,Kingmouth,Northern Territory,Australia,883,43729,2021-02-27,2021-03-05,6,144.00000000000003,2,2021,8,Sat
362,Persis Linch,Genderqueer,39,102 Mitchell IslandSuite 599,329,West Zoeberg,Queensland,Australia,960,32197,2021-09-19,2021-10-07,18,432.0,9,2021,37,Sun
364,Konstantin Kuhlmey,Polygender,28,3463 Joshua SummitApt. 971,2506,Swiftfort,New South Wales,Australia,290,48707,2021-08-01,2021-08-16,15,360.0,8,2021,30,Sun
365,Tammie Gavrielli,Genderqueer,25,06 Eve RunApt. 689,4387,Jacobsshire,Tasmania,Australia,851,15504,2021-04-23,2021-05-02,9,216.0,4,2021,16,Fri
366,Geraldine Naulty,Agender,64,491 Fisher IslandSuite 745,1110,Youngview,Victoria,Australia,104,11454,2021-06-05,2021-06-23,18,432.0,6,2021,22,Sat
367,Hildagarde Dell 'Orto,Bigender,51,59 Henry PlaceSuite 781,514,Jasperside,South Australia,Australia,333,21091,2021-10-18,2021-11-09,22,528.0000000000001,10,2021,42,Mon
367,Hildagarde Dell 'Orto,Bigender,51,59 Henry PlaceSuite 781,514,Jasperside,South Australia,Australia,964,22258,2021-07-08,2021-07-16,8,192.0,7,2021,27,Thu
368,Mady Greenleaf,Genderfluid,61,8756 Tremblay RunSuite 034,2172,South Chelseaton,Australian Capital Territory,Australia,222,28754,2021-09-08,2021-10-05,27,648.0,9,2021,36,Wed
369,Ephrem Hambers,Female,46,6502 Abbey ParadeSuite 954,5569,New Stellastad,Australian Capital Territory,Australia,203,40129,2021-06-21,2021-07-11,20,480.0,6,2021,25,Mon
369,Ephrem Hambers,Female,46,6502 Abbey ParadeSuite 954,5569,New Stellastad,Australian Capital Territory,Australia,646,16504,2021-05-08,2021-05-28,20,480.0,5,2021,18,Sat
370,Hildegarde Bamlett,Agender,38,47 Stanton GroveSuite 963,9196,Abbottbury,Australian Capital Territory,Australia,879,37561,2021-10-11,2021-10-20,9,216.0,10,2021,41,Mon
370,Hildegarde Bamlett,Agender,38,47 Stanton GroveSuite 963,9196,Abbottbury,Australian Capital Territory,Australia,954,33703,2021-03-28,2021-04-15,18,432.0,3,2021,12,Sun
371,Etan Peirazzi,Genderqueer,63,8162 James TrackApt. 724,6128,West Jessica,Queensland,Australia,453,53761,2021-08-13,2021-08-22,9,216.0,8,2021,32,Fri
371,Etan Peirazzi,Genderqueer,63,8162 James TrackApt. 724,6128,West Jessica,Queensland,Australia,617,30281,2021-08-30,2021-09-07,8,192.0,8,2021,35,Mon
372,Griffy Wenger,Genderqueer,53,8649 Phillips KnollSuite 008,7209,East Sophia,South Australia,Australia,263,12599,2021-06-19,2021-07-08,19,456.0,6,2021,24,Sat
375,Ninetta Phizakarley,Agender,77,716 Max IslandSuite 824,9232,Ernserland,Northern Territory,Australia,422,48025,2021-03-16,2021-03-26,10,240.0,3,2021,11,Tue
375,Ninetta Phizakarley,Agender,77,716 Max IslandSuite 824,9232,Ernserland,Northern Territory,Australia,826,32770,2021-08-16,2021-09-06,21,504.0,8,2021,33,Mon
382,Emanuele Deesly,Genderfluid,24,83 Jordan DriveApt. 011,6714,Rodriguezbury,Victoria,Australia,521,35247,2021-03-17,2021-03-31,14,336.0,3,2021,11,Wed
382,Emanuele Deesly,Genderfluid,24,83 Jordan DriveApt. 011,6714,Rodriguezbury,Victoria,Australia,970,36941,2021-01-04,2021-01-23,19,456.0,1,2021,1,Mon
383,Nathanil Runchman,Non-binary,23,831 Ava SquareApt. 776,2310,South Hannahstad,Victoria,Australia,444,33452,2021-03-07,2021-03-26,19,456.0,3,2021,9,Sun
383,Nathanil Runchman,Non-binary,23,831 Ava SquareApt. 776,2310,South Hannahstad,Victoria,Australia,875,25336,2021-02-26,2021-02-27,1,24.0,2,2021,8,Fri
387,Alameda Fincke,Male,43,6239 Kreiger HillApt. 899,2080,Matthewstad,Victoria,Australia,719,24377,2021-09-19,2021-09-24,5,120.0,9,2021,37,Sun
387,Alameda Fincke,Male,43,6239 Kreiger HillApt. 899,2080,Matthewstad,Victoria,Australia,733,42467,2021-05-26,2021-06-22,27,648.0,5,2021,21,Wed
388,Dame Popov,Genderfluid,38,46 Spencer MeadowSuite 241,2940,New Mayaburgh,Northern Territory,Australia,65,22051,2021-06-26,2021-07-22,26,624.0,6,2021,25,Sat
389,Caroljean Elstob,Agender,41,5990 John View RdApt. 812,5989,Lake Lukeberg,South Australia,Australia,165,28345,2021-06-23,2021-07-20,27,648.0,6,2021,25,Wed
390,Bee Mazonowicz,Bigender,36,806 O'connell CrestApt. 665,7155,South Eveshire,Western Australia,Australia,309,26229,2021-01-07,2021-01-25,18,432.0,1,2021,1,Thu
391,Reed Churchlow,Male,75,4592 Isabella BoulevardApt. 793,7524,North Sophieland,Australian Capital Territory,Australia,74,39655,2021-02-23,2021-02-27,4,96.0,2,2021,8,Tue
394,Eba Bauser,Bigender,26,984 Boyer KnollApt. 699,2204,Audreyport,Tasmania,Australia,724,14883,2021-03-04,2021-03-28,24,576.0000000000001,3,2021,9,Thu
397,Collie Jakel,Female,50,40 Mitchell CrestSuite 035,6891,Isabellaton,Australian Capital Territory,Australia,929,19614,2021-01-31,2021-02-06,6,144.00000000000003,1,2021,4,Sun
398,Damiano Leyborne,Non-binary,50,6166 Durgan WayApt. 693,5497,Gabrielville,Western Australia,Australia,624,20149,2021-03-19,2021-04-08,20,480.0,3,2021,11,Fri
399,Ailene McKeller,Agender,46,9444 Casper RidgeApt. 537,8209,South Logan,Western Australia,Australia,51,18423,2021-02-19,2021-02-26,7,168.0,2,2021,7,Fri
401,Waylen Swallwell,Non-binary,73,254 Layla AvenueSuite 506,613,Sarahstad,Western Australia,Australia,187,15167,2021-01-10,2021-01-19,9,216.0,1,2021,1,Sun
401,Waylen Swallwell,Non-binary,73,254 Layla AvenueSuite 506,613,Sarahstad,Western Australia,Australia,241,33692,2021-07-22,2021-08-17,26,624.0,7,2021,29,Thu
401,Waylen Swallwell,Non-binary,73,254 Layla AvenueSuite 506,613,Sarahstad,Western Australia,Australia,549,39916,2021-06-02,2021-06-09,7,168.0,6,2021,22,Wed
401,Waylen Swallwell,Non-binary,73,254 Layla AvenueSuite 506,613,Sarahstad,Western Australia,Australia,722,20524,2021-10-24,2021-11-20,27,648.0,10,2021,42,Sun
402,Zak Titterton,Non-binary,22,017 Maddison KnollSuite 875,1712,West Cooper,Tasmania,Australia,587,44323,2021-09-08,2021-09-11,3,72.00000000000001,9,2021,36,Wed
402,Zak Titterton,Non-binary,22,017 Maddison KnollSuite 875,1712,West Cooper,Tasmania,Australia,605,48620,2021-08-20,2021-09-06,17,408.0,8,2021,33,Fri
404,Teddy Gell,Non-binary,79,29 Bruen TrailSuite 288,9569,West Ellaport,Australian Capital Territory,Australia,408,39757,2021-01-30,2021-02-15,16,384.0,1,2021,4,Sat
406,Paige Uebel,Agender,59,07 Zac ParadeApt. 031,6987,Clarkville,Victoria,Australia,227,36809,2021-10-23,2021-11-19,27,648.0,10,2021,42,Sat
407,Murdock Bulfit,Male,41,5233 Lara AvenueSuite 291,8697,Hartmannshire,Queensland,Australia,998,53308,2021-05-05,2021-05-21,16,384.0,5,2021,18,Wed
408,Alis MacCulloch,Genderfluid,66,8142 Jackson ParkwaySuite 475,5079,Lake Haydenton,Australian Capital Territory,Australia,899,32250,2021-08-04,2021-08-14,10,240.0,8,2021,31,Wed
409,Alphonse Galego,Male,75,553 Alexander TrailSuite 694,134,New Chase,Australian Capital Territory,Australia,339,15556,2021-04-06,2021-04-13,7,168.0,4,2021,14,Tue
409,Alphonse Galego,Male,75,553 Alexander TrailSuite 694,134,New Chase,Australian Capital Territory,Australia,900,31161,2021-07-07,2021-07-24,17,408.0,7,2021,27,Wed
412,Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia,34,36244,2021-05-23,2021-05-30,7,168.0,5,2021,20,Sun
412,Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia,164,26249,2021-05-21,2021-06-03,13,312.0,5,2021,20,Fri
412,Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia,295,55019,2021-03-05,2021-03-19,14,336.0,3,2021,9,Fri
413,Alexis Maps,Bigender,25,591 Sarah PassSuite 334,6700,Morissetteborough,Queensland,Australia,95,52416,2021-01-25,2021-02-05,11,264.00000000000006,1,2021,4,Mon
414,Ansel Chittem,Polygender,51,22 Eve CrescentApt. 357,7365,North Ivy,Queensland,Australia,331,38796,2021-03-18,2021-03-23,5,120.0,3,2021,11,Thu
414,Ansel Chittem,Polygender,51,22 Eve CrescentApt. 357,7365,North Ivy,Queensland,Australia,864,48691,2021-03-29,2021-04-17,19,456.0,3,2021,13,Mon
415,Ashley Gant,Polygender,40,458 Imogen Station StSuite 799,7671,Dietrichville,South Australia,Australia,96,12119,2021-06-20,2021-06-30,10,240.0,6,2021,24,Sun
415,Ashley Gant,Polygender,40,458 Imogen Station StSuite 799,7671,Dietrichville,South Australia,Australia,194,21994,2021-10-23,2021-11-03,11,264.00000000000006,10,2021,42,Sat
416,Leonore Yakunikov,Agender,21,59 Gibson MeadowApt. 565,4767,Langworthville,New South Wales,Australia,774,31076,2021-06-23,2021-07-13,20,480.0,6,2021,25,Wed
416,Leonore Yakunikov,Agender,21,59 Gibson MeadowApt. 565,4767,Langworthville,New South Wales,Australia,805,13968,2021-10-02,2021-10-03,1,24.0,10,2021,39,Sat
417,Bay Kraut,Non-binary,57,688 Campbell RoadSuite 011,7035,Fadelland,Tasmania,Australia,654,40412,2021-08-18,2021-08-30,12,288.00000000000006,8,2021,33,Wed
418,Luelle Fernanando,Agender,57,855 Beahan IslandSuite 560,2775,North Sebastianberg,Australian Capital Territory,Australia,794,55757,2021-04-18,2021-05-08,20,480.0,4,2021,15,Sun
418,Luelle Fernanando,Agender,57,855 Beahan IslandSuite 560,2775,North Sebastianberg,Australian Capital Territory,Australia,921,53911,2021-02-17,2021-02-18,1,24.0,2,2021,7,Wed
419,Chaddie Fawlkes,Male,58,31 Towne SummitSuite 671,3887,West Mackenzie,Queensland,Australia,433,32215,2021-08-18,2021-09-02,15,360.0,8,2021,33,Wed
421,Kellyann Stening,Genderfluid,62,35 Robinson Station StSuite 547,5382,North Baileyside,Australian Capital Territory,Australia,190,28420,2021-02-01,2021-02-17,16,384.0,2,2021,5,Mon
422,Farah Schukert,Agender,34,58 Heaney SquareApt. 870,1342,Feeneymouth,Queensland,Australia,769,32501,2021-09-10,2021-10-04,24,576.0000000000001,9,2021,36,Fri
422,Farah Schukert,Agender,34,58 Heaney SquareApt. 870,1342,Feeneymouth,Queensland,Australia,800,20089,2021-06-21,2021-06-23,2,48.0,6,2021,25,Mon
422,Farah Schukert,Agender,34,58 Heaney SquareApt. 870,1342,Feeneymouth,Queensland,Australia,908,55562,2021-03-15,2021-04-08,24,576.0000000000001,3,2021,11,Mon
423,Datha Vicary,Agender,32,587 Dooley AvenueSuite 138,1047,New Rileybury,South Australia,Australia,282,41504,2021-03-30,2021-04-18,19,456.0,3,2021,13,Tue
426,Augusto Ackrill,Bigender,40,89 Charles GroveApt. 955,6184,South Sophieview,Victoria,Australia,293,32389,2021-08-05,2021-08-13,8,192.0,8,2021,31,Thu
427,Tomaso Mullin,Genderqueer,25,51 Gabriel KnollApt. 819,8556,New Ava,Queensland,Australia,412,25520,2021-09-23,2021-10-13,20,480.0,9,2021,38,Thu
427,Tomaso Mullin,Genderqueer,25,51 Gabriel KnollApt. 819,8556,New Ava,Queensland,Australia,661,15302,2021-09-14,2021-09-17,3,72.00000000000001,9,2021,37,Tue
427,Tomaso Mullin,Genderqueer,25,51 Gabriel KnollApt. 819,8556,New Ava,Queensland,Australia,795,51672,2021-06-07,2021-06-30,23,552.0000000000001,6,2021,23,Mon
428,Jammal Varcoe,Polygender,66,80 Hermiston WaySuite 403,1112,North Liamfort,Australian Capital Territory,Australia,129,42185,2021-05-24,2021-05-27,3,72.00000000000001,5,2021,21,Mon
428,Jammal Varcoe,Polygender,66,80 Hermiston WaySuite 403,1112,North Liamfort,Australian Capital Territory,Australia,999,31643,2021-06-15,2021-07-12,27,648.0,6,2021,24,Tue
431,Ronni Gruszczak,Agender,41,535 Angelina CourtSuite 875,8422,Jademouth,Victoria,Australia,162,20238,2021-04-25,2021-05-05,10,240.0,4,2021,16,Sun
431,Ronni Gruszczak,Agender,41,535 Angelina CourtSuite 875,8422,Jademouth,Victoria,Australia,428,48629,2021-02-24,2021-03-23,27,648.0,2,2021,8,Wed
431,Ronni Gruszczak,Agender,41,535 Angelina CourtSuite 875,8422,Jademouth,Victoria,Australia,777,13696,2021-01-16,2021-02-09,24,576.0000000000001,1,2021,2,Sat
432,Ettie Gonnely,Bigender,34,6172 Andrew AvenueApt. 194,7029,North Cody,Victoria,Australia,939,24169,2021-04-02,2021-04-21,19,456.0,4,2021,13,Fri
433,Candis Roswarne,Non-binary,46,5777 Mayer PassApt. 881,9728,West Michaelport,Tasmania,Australia,4,39782,2021-05-06,2021-05-19,13,312.0,5,2021,18,Thu
433,Candis Roswarne,Non-binary,46,5777 Mayer PassApt. 881,9728,West Michaelport,Tasmania,Australia,251,30132,2021-07-31,2021-08-27,27,648.0,7,2021,30,Sat
433,Candis Roswarne,Non-binary,46,5777 Mayer PassApt. 881,9728,West Michaelport,Tasmania,Australia,318,39332,2021-01-31,2021-02-17,17,408.0,1,2021,4,Sun
434,Marci Borrett,Agender,20,53 Lucy CrescentSuite 222,4176,West Amber,Western Australia,Australia,574,44975,2021-06-21,2021-07-03,12,288.00000000000006,6,2021,25,Mon
435,Aldridge Tesh,Agender,41,1649 Owen JunctionApt. 523,5868,South Tobyton,South Australia,Australia,173,30001,2021-06-06,2021-07-01,25,600.0,6,2021,22,Sun
436,Meredith Canniffe,Polygender,41,120 Eli PlazaApt. 906,7809,Port Siennaport,South Australia,Australia,784,45143,2021-03-14,2021-04-04,21,504.0,3,2021,10,Sun
439,Daren Airs,Female,75,378 John MallSuite 835,3142,West Thomas,Victoria,Australia,130,12827,2021-06-20,2021-07-15,25,600.0,6,2021,24,Sun
439,Daren Airs,Female,75,378 John MallSuite 835,3142,West Thomas,Victoria,Australia,545,53117,2021-06-21,2021-07-02,11,264.00000000000006,6,2021,25,Mon
439,Daren Airs,Female,75,378 John MallSuite 835,3142,West Thomas,Victoria,Australia,647,10912,2021-02-06,2021-02-11,5,120.0,2,2021,5,Sat
439,Daren Airs,Female,75,378 John MallSuite 835,3142,West Thomas,Victoria,Australia,905,57884,2021-01-11,2021-01-23,12,288.00000000000006,1,2021,2,Mon
441,Artemas Vasilischev,Bigender,53,33 Richards JunctionApt. 478,7650,South Rileyview,Western Australia,Australia,5,14719,2021-03-23,2021-03-24,1,24.0,3,2021,12,Tue
441,Artemas Vasilischev,Bigender,53,33 Richards JunctionApt. 478,7650,South Rileyview,Western Australia,Australia,454,40423,2021-03-29,2021-04-12,14,336.0,3,2021,13,Mon
442,Hobie Anfusso,Polygender,26,5157 Feil RoadApt. 633,7249,Port Chloe,New South Wales,Australia,565,34458,2021-02-25,2021-03-15,18,432.0,2,2021,8,Thu
443,Melodee Spencley,Bigender,49,033 Mitchell IslandApt. 732,9651,Crooksshire,Victoria,Australia,27,35513,2021-05-16,2021-05-28,12,288.00000000000006,5,2021,19,Sun
443,Melodee Spencley,Bigender,49,033 Mitchell IslandApt. 732,9651,Crooksshire,Victoria,Australia,171,19467,2021-09-14,2021-09-16,2,48.0,9,2021,37,Tue
445,Margret Yeabsley,Polygender,44,543 Nader CrestSuite 019,1927,Macdonaldchester,Victoria,Australia,746,24804,2021-06-19,2021-06-27,8,192.0,6,2021,24,Sat
445,Margret Yeabsley,Polygender,44,543 Nader CrestSuite 019,1927,Macdonaldchester,Victoria,Australia,785,52702,2021-03-22,2021-04-02,11,264.00000000000006,3,2021,12,Mon
446,Benny Songist,Non-binary,47,165 Hermiston LoopSuite 403,1552,North Lukeshire,Tasmania,Australia,397,33872,2021-02-03,2021-02-22,19,456.0,2,2021,5,Wed
446,Benny Songist,Non-binary,47,165 Hermiston LoopSuite 403,1552,North Lukeshire,Tasmania,Australia,896,46213,2021-03-14,2021-03-31,17,408.0,3,2021,10,Sun
447,Shena Solomonides,Bigender,68,82 O'hara LoopSuite 558,8664,Zacshire,New South Wales,Australia,726,28356,2021-09-15,2021-10-05,20,480.0,9,2021,37,Wed
448,Ashely Inmett,Genderqueer,61,625 Anthony MewsApt. 730,3895,Liamton,Queensland,Australia,89,29268,2021-10-22,2021-11-16,25,600.0,10,2021,42,Fri
450,Devonne Martinetto,Genderfluid,59,655 Max TrailSuite 049,5146,West Lucy,New South Wales,Australia,456,53893,2021-06-28,2021-07-20,22,528.0000000000001,6,2021,26,Mon
452,Toddie Snow,Genderqueer,27,19 Young IslandSuite 543,3680,Scottview,New South Wales,Australia,478,17279,2021-10-15,2021-10-23,8,192.0,10,2021,41,Fri
453,Guthry Ure,Polygender,35,400 Beau PlaceSuite 439,2891,Kreigerberg,Tasmania,Australia,737,30264,2021-05-26,2021-05-30,4,96.0,5,2021,21,Wed
454,Abey Bampforth,Genderfluid,28,3543 Jack GroveApt. 595,3276,Port Isabellafurt,New South Wales,Australia,50,50310,2021-09-16,2021-09-18,2,48.0,9,2021,37,Thu
454,Abey Bampforth,Genderfluid,28,3543 Jack GroveApt. 595,3276,Port Isabellafurt,New South Wales,Australia,682,11469,2021-02-28,2021-03-18,18,432.0,2,2021,8,Sun
455,Wash Kyneton,Non-binary,60,539 Towne CrescentSuite 935,8038,Lake Sienna,Northern Territory,Australia,946,33414,2021-04-20,2021-05-13,23,552.0000000000001,4,2021,16,Tue
456,Joelynn Remington,Agender,33,94 Archie CourtSuite 659,2010,West Lachlan,Queensland,Australia,105,46013,2021-06-25,2021-07-14,19,456.0,6,2021,25,Fri
456,Joelynn Remington,Agender,33,94 Archie CourtSuite 659,2010,West Lachlan,Queensland,Australia,666,36112,2021-08-25,2021-09-11,17,408.0,8,2021,34,Wed
457,North Diamond,Male,27,85 Mitchell StreetSuite 398,1849,Charlotteborough,Victoria,Australia,248,29329,2021-01-15,2021-01-20,5,120.0,1,2021,2,Fri
457,North Diamond,Male,27,85 Mitchell StreetSuite 398,1849,Charlotteborough,Victoria,Australia,845,11229,2021-04-25,2021-05-22,27,648.0,4,2021,16,Sun
458,Romy Cuberley,Genderqueer,42,06 Toby KnollApt. 679,1086,Mayaview,Queensland,Australia,386,34948,2021-02-14,2021-03-03,17,408.0,2,2021,6,Sun
460,Frederich Duigenan,Genderfluid,31,85 Cooper CrescentApt. 819,3847,Ellashire,Victoria,Australia,631,30101,2021-04-14,2021-05-08,24,576.0000000000001,4,2021,15,Wed
461,Alina Strotton,Female,54,2501 Hackett ManorSuite 051,60,West Chasemouth,Australian Capital Territory,Australia,182,33720,2021-02-22,2021-03-04,10,240.0,2,2021,8,Mon
461,Alina Strotton,Female,54,2501 Hackett ManorSuite 051,60,West Chasemouth,Australian Capital Territory,Australia,396,57491,2021-02-26,2021-03-03,5,120.0,2,2021,8,Fri
461,Alina Strotton,Female,54,2501 Hackett ManorSuite 051,60,West Chasemouth,Australian Capital Territory,Australia,819,48601,2021-01-19,2021-01-22,3,72.00000000000001,1,2021,3,Tue
462,Francklyn Willeman,Non-binary,45,22 Ellie View RdApt. 141,1919,D'amoreborough,South Australia,Australia,150,34428,2021-06-22,2021-06-27,5,120.0,6,2021,25,Tue
463,Iago Jedrzaszkiewicz,Agender,58,00 Lockman TrackSuite 564,387,Lake Mikaylashire,Australian Capital Territory,Australia,681,53576,2021-10-10,2021-10-19,9,216.0,10,2021,40,Sun
463,Iago Jedrzaszkiewicz,Agender,58,00 Lockman TrackSuite 564,387,Lake Mikaylashire,Australian Capital Territory,Australia,977,19220,2021-04-23,2021-05-06,13,312.0,4,2021,16,Fri
465,Mallory Castellani,Female,38,115 Wilkinson CrestSuite 858,4700,Williammouth,Victoria,Australia,720,33029,2021-03-12,2021-03-23,11,264.00000000000006,3,2021,10,Fri
465,Mallory Castellani,Female,38,115 Wilkinson CrestSuite 858,4700,Williammouth,Victoria,Australia,781,44121,2021-08-21,2021-09-11,21,504.0,8,2021,33,Sat
465,Mallory Castellani,Female,38,115 Wilkinson CrestSuite 858,4700,Williammouth,Victoria,Australia,898,51868,2021-06-30,2021-07-04,4,96.0,6,2021,26,Wed
465,Mallory Castellani,Female,38,115 Wilkinson CrestSuite 858,4700,Williammouth,Victoria,Australia,909,34050,2021-07-18,2021-08-09,22,528.0000000000001,7,2021,28,Sun
466,Vinnie Feaver,Male,28,18 Jack JunctionSuite 575,7356,North Justin,South Australia,Australia,39,23990,2021-02-26,2021-03-20,22,528.0000000000001,2,2021,8,Fri
466,Vinnie Feaver,Male,28,18 Jack JunctionSuite 575,7356,North Justin,South Australia,Australia,332,12799,2021-03-13,2021-03-14,1,24.0,3,2021,10,Sat
467,Cacilie Forrestill,Bigender,53,0189 Anna KnollSuite 703,7040,O'reillychester,South Australia,Australia,379,15378,2021-02-13,2021-02-15,2,48.0,2,2021,6,Sat
467,Cacilie Forrestill,Bigender,53,0189 Anna KnollSuite 703,7040,O'reillychester,South Australia,Australia,530,20275,2021-01-07,2021-01-23,16,384.0,1,2021,1,Thu
468,Maegan Ashton,Genderqueer,67,06 Ebert CrestSuite 385,5607,West Isla,Tasmania,Australia,15,15488,2021-09-22,2021-10-08,16,384.0,9,2021,38,Wed
469,Faber Purcell,Female,78,783 Olivia CrescentSuite 877,5011,Andrewborough,New South Wales,Australia,24,14566,2021-09-04,2021-09-20,16,384.0,9,2021,35,Sat
469,Faber Purcell,Female,78,783 Olivia CrescentSuite 877,5011,Andrewborough,New South Wales,Australia,180,14617,2021-05-29,2021-06-22,24,576.0000000000001,5,2021,21,Sat
469,Faber Purcell,Female,78,783 Olivia CrescentSuite 877,5011,Andrewborough,New South Wales,Australia,271,39282,2021-06-07,2021-06-09,2,48.0,6,2021,23,Mon
469,Faber Purcell,Female,78,783 Olivia CrescentSuite 877,5011,Andrewborough,New South Wales,Australia,383,36564,2021-09-08,2021-09-14,6,144.00000000000003,9,2021,36,Wed
470,Trudey Betteridge,Genderfluid,45,2115 Henry GroveSuite 788,3138,Edwardtown,Western Australia,Australia,76,22762,2021-06-18,2021-06-26,8,192.0,6,2021,24,Fri
470,Trudey Betteridge,Genderfluid,45,2115 Henry GroveSuite 788,3138,Edwardtown,Western Australia,Australia,878,50578,2021-03-31,2021-04-20,20,480.0,3,2021,13,Wed
471,Hayyim Trewhella,Non-binary,31,8662 Maya PlaceApt. 834,8731,Boyerland,New South Wales,Australia,123,17133,2021-03-04,2021-03-22,18,432.0,3,2021,9,Thu
