customer_id,customer_name,gender,age,home_address,zip_code,city,state,country,order_id,payment,order_date,delivery_date,days_to_deliver,time_to_deliver,month,year,week,weekD,sales_id,product_id,price_per_unit,sold_quantity,total_price,product_type,product_name,size,colour,price,quantity,description
648,Jaquelyn Dow,Genderfluid,38,854 John GroveApt. 925,1230,New Emmastad,South Australia,Australia,506,18355,2021-09-11,2021-09-27,16,384.0,9,2021,36,Sat,2507,839,117,2,234,Jacket,Shearling,XL,violet,95,70,"A violet coloured, XL sized, Shearling Jacket"
889,Kaitlin Jeanes,Genderqueer,69,709 Abigail ParadeApt. 339,4557,Beahanport,Northern Territory,Australia,676,52587,2021-09-24,2021-10-11,17,408.0,9,2021,38,Fri,3363,839,117,3,351,Jacket,Shearling,XL,violet,95,70,"A violet coloured, XL sized, Shearling Jacket"
123,Yardley Dreamer,Female,22,8083 Paterson RoadApt. 211,1149,Jordanborough,Tasmania,Australia,926,13634,2021-02-08,2021-02-18,10,240.0,2,2021,6,Mon,4626,865,113,1,113,Trousers,Chinos,XS,indigo,100,61,"A indigo coloured, XS sized, Chinos Trousers"
234,Duncan Walliker,Genderfluid,37,861 Thomas LoopApt. 385,7368,West Zoe,Victoria,Australia,217,47120,2021-07-18,2021-07-31,13,312.0,7,2021,28,Sun,1058,865,113,1,113,Trousers,Chinos,XS,indigo,100,61,"A indigo coloured, XS sized, Chinos Trousers"
331,Binnie Gonzales,Polygender,32,5756 Savannah DriveApt. 644,7980,Aidenton,Northern Territory,Australia,399,57278,2021-10-21,2021-10-30,9,216.0,10,2021,42,Thu,1985,865,113,2,226,Trousers,Chinos,XS,indigo,100,61,"A indigo coloured, XS sized, Chinos Trousers"
412,Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia,295,55019,2021-03-05,2021-03-19,14,336.0,3,2021,9,Fri,1444,865,113,1,113,Trousers,Chinos,XS,indigo,100,61,"A indigo coloured, XS sized, Chinos Trousers"
629,Sigismundo Basek,Male,53,4355 Caitlin CourtApt. 697,6606,Amberland,Western Australia,Australia,131,52850,2021-09-20,2021-09-24,4,96.0,9,2021,38,Mon,619,865,113,2,226,Trousers,Chinos,XS,indigo,100,61,"A indigo coloured, XS sized, Chinos Trousers"
693,Hetti Fibbens,Genderqueer,45,019 Lang SquareSuite 468,6160,Beattychester,Queensland,Australia,749,25016,2021-09-20,2021-09-24,4,96.0,9,2021,38,Mon,3747,865,113,1,113,Trousers,Chinos,XS,indigo,100,61,"A indigo coloured, XS sized, Chinos Trousers"
123,Yardley Dreamer,Female,22,8083 Paterson RoadApt. 211,1149,Jordanborough,Tasmania,Australia,926,13634,2021-02-08,2021-02-18,10,240.0,2,2021,6,Mon,4628,1148,102,3,306,Trousers,Cargo Pants,L,indigo,106,46,"A indigo coloured, L sized, Cargo Pants Trousers"
163,Harrietta Burchatt,Genderfluid,20,8125 Durgan BoulevardSuite 068,9458,Port Elliechester,Australian Capital Territory,Australia,57,41495,2021-02-27,2021-03-13,14,336.0,2,2021,8,Sat,256,1148,102,3,306,Trousers,Cargo Pants,L,indigo,106,46,"A indigo coloured, L sized, Cargo Pants Trousers"
445,Margret Yeabsley,Polygender,44,543 Nader CrestSuite 019,1927,Macdonaldchester,Victoria,Australia,785,52702,2021-03-22,2021-04-02,11,264.00000000000006,3,2021,12,Mon,3928,1148,102,2,204,Trousers,Cargo Pants,L,indigo,106,46,"A indigo coloured, L sized, Cargo Pants Trousers"
539,Sonny Tremollet,Male,78,6481 Isaac LoopApt. 355,4362,Port Blake,Queensland,Australia,334,32277,2021-05-12,2021-05-23,11,264.00000000000006,5,2021,19,Wed,1635,1148,102,2,204,Trousers,Cargo Pants,L,indigo,106,46,"A indigo coloured, L sized, Cargo Pants Trousers"
639,Tobin Jeffryes,Non-binary,40,23 Zara KnollApt. 502,6722,Lake Alice,Victoria,Australia,966,28100,2021-02-25,2021-03-10,13,312.0,2,2021,8,Thu,4823,1148,102,3,306,Trousers,Cargo Pants,L,indigo,106,46,"A indigo coloured, L sized, Cargo Pants Trousers"
696,Miner Craddock,Non-binary,38,8353 Bruen ParkwayApt. 455,5325,Callummouth,Australian Capital Territory,Australia,717,52327,2021-03-11,2021-04-05,25,600.0,3,2021,10,Thu,3572,1148,102,1,102,Trousers,Cargo Pants,L,indigo,106,46,"A indigo coloured, L sized, Cargo Pants Trousers"
787,Sharl Izzett,Female,31,9871 Bailey SquareApt. 697,1417,Davidshire,South Australia,Australia,825,13832,2021-01-27,2021-02-22,26,624.0,1,2021,4,Wed,4142,1148,102,1,102,Trousers,Cargo Pants,L,indigo,106,46,"A indigo coloured, L sized, Cargo Pants Trousers"
123,Yardley Dreamer,Female,22,8083 Paterson RoadApt. 211,1149,Jordanborough,Tasmania,Australia,982,33286,2021-03-30,2021-04-07,8,192.0,3,2021,13,Tue,4907,862,113,1,113,Trousers,Chinos,M,blue,100,41,"A blue coloured, M sized, Chinos Trousers"
310,Sharyl Royl,Polygender,61,29 Caitlin CrestSuite 875,7862,Fadelburgh,New South Wales,Australia,702,31509,2021-06-23,2021-07-14,21,504.0,6,2021,25,Wed,3490,862,113,3,339,Trousers,Chinos,M,blue,100,41,"A blue coloured, M sized, Chinos Trousers"
567,Andi Kettleson,Female,39,3767 Mackenzie Estate DrApt. 877,7008,East Piper,Northern Territory,Australia,88,10904,2021-07-19,2021-08-15,27,648.0,7,2021,29,Mon,382,862,113,3,339,Trousers,Chinos,M,blue,100,41,"A blue coloured, M sized, Chinos Trousers"
665,Jedidiah Sydall,Genderfluid,61,1713 Cormier RunSuite 980,2022,Kiehnstad,Australian Capital Territory,Australia,718,55727,2021-05-13,2021-05-20,7,168.0,5,2021,19,Thu,3589,862,113,2,226,Trousers,Chinos,M,blue,100,41,"A blue coloured, M sized, Chinos Trousers"
123,Yardley Dreamer,Female,22,8083 Paterson RoadApt. 211,1149,Jordanborough,Tasmania,Australia,982,33286,2021-03-30,2021-04-07,8,192.0,3,2021,13,Tue,4910,909,94,3,282,Trousers,Cords,XL,violet,113,73,"A violet coloured, XL sized, Cords Trousers"
957,Felic Marrian,Male,75,5215 Mitchell TrackSuite 778,4220,Samanthaberg,South Australia,Australia,14,21270,2021-03-29,2021-04-12,14,336.0,3,2021,13,Mon,63,909,94,2,188,Trousers,Cords,XL,violet,113,73,"A violet coloured, XL sized, Cords Trousers"
123,Yardley Dreamer,Female,22,8083 Paterson RoadApt. 211,1149,Jordanborough,Tasmania,Australia,982,33286,2021-03-30,2021-04-07,8,192.0,3,2021,13,Tue,4912,659,93,2,186,Jacket,Coach,XL,indigo,115,67,"A indigo coloured, XL sized, Coach Jacket"
124,Pate De Ambrosis,Non-binary,54,65 Eli AvenueApt. 473,4983,Donnellyfort,New South Wales,Australia,21,11261,2021-04-04,2021-04-17,13,312.0,4,2021,13,Sun,99,7,96,1,96,Shirt,Oxford Cloth,M,orange,114,77,"A orange coloured, M sized, Oxford Cloth Shirt"
183,Martin O'Mailey,Female,44,639 Griffiths ParkwayApt. 162,9583,New Angelina,Queensland,Australia,812,51668,2021-07-09,2021-07-13,4,96.0,7,2021,27,Fri,4079,7,96,3,288,Shirt,Oxford Cloth,M,orange,114,77,"A orange coloured, M sized, Oxford Cloth Shirt"
485,Gayleen Brookes,Male,46,18 Lachlan CourtApt. 781,6977,Port Lily,Australian Capital Territory,Australia,502,57115,2021-02-18,2021-03-07,17,408.0,2,2021,7,Thu,2484,7,96,2,192,Shirt,Oxford Cloth,M,orange,114,77,"A orange coloured, M sized, Oxford Cloth Shirt"
564,Shoshana Redsell,Bigender,34,65 Schroeder WayApt. 552,4054,North Marcusland,Northern Territory,Australia,16,36479,2021-07-07,2021-07-08,1,24.0,7,2021,27,Wed,69,7,96,3,288,Shirt,Oxford Cloth,M,orange,114,77,"A orange coloured, M sized, Oxford Cloth Shirt"
124,Pate De Ambrosis,Non-binary,54,65 Eli AvenueApt. 473,4983,Donnellyfort,New South Wales,Australia,21,11261,2021-04-04,2021-04-17,13,312.0,4,2021,13,Sun,101,906,94,2,188,Trousers,Cords,S,violet,113,65,"A violet coloured, S sized, Cords Trousers"
479,Dunc Swynley,Genderqueer,20,621 Eve View RdApt. 900,789,Mullerberg,Western Australia,Australia,572,34112,2021-01-01,2021-01-06,5,120.0,1,2021,0,Fri,2859,906,94,2,188,Trousers,Cords,S,violet,113,65,"A violet coloured, S sized, Cords Trousers"
926,Vittorio Rosenstengel,Genderqueer,68,5855 Isaac RunApt. 434,3662,East Jasper,Northern Territory,Australia,487,21220,2021-01-09,2021-02-05,27,648.0,1,2021,1,Sat,2397,906,94,2,188,Trousers,Cords,S,violet,113,65,"A violet coloured, S sized, Cords Trousers"
125,Lesli Pitfield,Bigender,77,617 Scarlett BoulevardApt. 858,8870,Angelinaville,Tasmania,Australia,510,47242,2021-09-29,2021-10-01,2,48.0,9,2021,39,Wed,2530,643,93,1,93,Jacket,Coach,L,yellow,115,53,"A yellow coloured, L sized, Coach Jacket"
664,Dannie Fidler,Genderfluid,32,157 Rohan MallApt. 466,4145,East Max,Tasmania,Australia,895,56830,2021-07-26,2021-08-15,20,480.0,7,2021,30,Mon,4486,643,93,1,93,Jacket,Coach,L,yellow,115,53,"A yellow coloured, L sized, Coach Jacket"
727,Herschel Verdey,Female,26,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,371,28931,2021-08-29,2021-09-15,17,408.0,8,2021,34,Sun,1839,643,93,2,186,Jacket,Coach,L,yellow,115,53,"A yellow coloured, L sized, Coach Jacket"
807,Dena Banbrick,Polygender,26,80 Adam HillSuite 633,953,Tylershire,Queensland,Australia,101,25174,2021-01-31,2021-02-27,27,648.0,1,2021,4,Sun,456,643,93,3,279,Jacket,Coach,L,yellow,115,53,"A yellow coloured, L sized, Coach Jacket"
884,Frederique Hopkins,Bigender,43,6601 Grimes CircuitApt. 442,7147,Macdonaldtown,Northern Territory,Australia,689,12572,2021-10-03,2021-10-28,25,600.0,10,2021,39,Sun,3419,643,93,3,279,Jacket,Coach,L,yellow,115,53,"A yellow coloured, L sized, Coach Jacket"
125,Lesli Pitfield,Bigender,77,617 Scarlett BoulevardApt. 858,8870,Angelinaville,Tasmania,Australia,510,47242,2021-09-29,2021-10-01,2,48.0,9,2021,39,Wed,2533,893,94,1,94,Trousers,Cords,L,green,113,62,"A green coloured, L sized, Cords Trousers"
415,Ashley Gant,Polygender,40,458 Imogen Station StSuite 799,7671,Dietrichville,South Australia,Australia,194,21994,2021-10-23,2021-11-03,11,264.00000000000006,10,2021,42,Sat,948,893,94,1,94,Trousers,Cords,L,green,113,62,"A green coloured, L sized, Cords Trousers"
750,Mirabelle Vaney,Polygender,42,4155 Hughes RidgeApt. 624,7850,Baumbachton,Victoria,Australia,742,51184,2021-10-21,2021-11-01,11,264.00000000000006,10,2021,42,Thu,3704,893,94,3,282,Trousers,Cords,L,green,113,62,"A green coloured, L sized, Cords Trousers"
125,Lesli Pitfield,Bigender,77,617 Scarlett BoulevardApt. 858,8870,Angelinaville,Tasmania,Australia,510,47242,2021-09-29,2021-10-01,2,48.0,9,2021,39,Wed,2534,1034,90,3,270,Trousers,Relaxed Leg,XL,green,95,64,"A green coloured, XL sized, Relaxed Leg Trousers"
345,Merrielle Piken,Genderqueer,62,9182 Hermann MallApt. 890,799,Audreyfurt,Victoria,Australia,996,37843,2021-01-13,2021-02-02,20,480.0,1,2021,2,Wed,4983,1034,90,2,180,Trousers,Relaxed Leg,XL,green,95,64,"A green coloured, XL sized, Relaxed Leg Trousers"
427,Tomaso Mullin,Genderqueer,25,51 Gabriel KnollApt. 819,8556,New Ava,Queensland,Australia,412,25520,2021-09-23,2021-10-13,20,480.0,9,2021,38,Thu,2042,1034,90,2,180,Trousers,Relaxed Leg,XL,green,95,64,"A green coloured, XL sized, Relaxed Leg Trousers"
125,Lesli Pitfield,Bigender,77,617 Scarlett BoulevardApt. 858,8870,Angelinaville,Tasmania,Australia,510,47242,2021-09-29,2021-10-01,2,48.0,9,2021,39,Wed,2537,413,119,2,238,Shirt,Casual Slim Fit,L,indigo,113,60,"A indigo coloured, L sized, Casual Slim Fit Shirt"
224,Shelbi Impson,Genderfluid,78,20 Xavier RidgeApt. 805,7744,Hansenberg,New South Wales,Australia,172,47514,2021-01-05,2021-01-27,22,528.0000000000001,1,2021,1,Tue,831,413,119,1,119,Shirt,Casual Slim Fit,L,indigo,113,60,"A indigo coloured, L sized, Casual Slim Fit Shirt"
614,Sherwynd Batsford,Polygender,45,627 Weber PassApt. 498,7529,Samuelside,New South Wales,Australia,620,41599,2021-07-19,2021-08-01,13,312.0,7,2021,29,Mon,3078,413,119,3,357,Shirt,Casual Slim Fit,L,indigo,113,60,"A indigo coloured, L sized, Casual Slim Fit Shirt"
737,Zebulen Zannotti,Genderqueer,60,868 Skye MeadowSuite 990,1762,Harveyside,Tasmania,Australia,505,37947,2021-08-17,2021-08-27,10,240.0,8,2021,33,Tue,2505,413,119,2,238,Shirt,Casual Slim Fit,L,indigo,113,60,"A indigo coloured, L sized, Casual Slim Fit Shirt"
840,Ellene Dedam,Agender,25,86 Crooks CrescentSuite 269,9366,Islamouth,Western Australia,Australia,649,44955,2021-07-28,2021-08-16,19,456.0,7,2021,30,Wed,3220,413,119,3,357,Shirt,Casual Slim Fit,L,indigo,113,60,"A indigo coloured, L sized, Casual Slim Fit Shirt"
952,Geri Renton,Female,45,268 Bayer SquareApt. 041,7392,Michaelfurt,Northern Territory,Australia,632,44405,2021-04-11,2021-04-17,6,144.00000000000003,4,2021,14,Sun,3132,413,119,2,238,Shirt,Casual Slim Fit,L,indigo,113,60,"A indigo coloured, L sized, Casual Slim Fit Shirt"
987,Grady Wipper,Genderfluid,70,900 Jade AvenueApt. 206,5958,Thompsonbury,New South Wales,Australia,858,48827,2021-03-16,2021-03-27,11,264.00000000000006,3,2021,11,Tue,4307,413,119,3,357,Shirt,Casual Slim Fit,L,indigo,113,60,"A indigo coloured, L sized, Casual Slim Fit Shirt"
127,Merl Gayforth,Genderfluid,30,769 Gibson TrailApt. 359,3708,South Adam,Western Australia,Australia,107,58760,2021-01-11,2021-02-03,23,552.0000000000001,1,2021,2,Mon,481,39,104,2,208,Shirt,Dress,XL,red,119,47,"A red coloured, XL sized, Dress Shirt"
367,Hildagarde Dell 'Orto,Bigender,51,59 Henry PlaceSuite 781,514,Jasperside,South Australia,Australia,964,22258,2021-07-08,2021-07-16,8,192.0,7,2021,27,Thu,4805,39,104,1,104,Shirt,Dress,XL,red,119,47,"A red coloured, XL sized, Dress Shirt"
383,Nathanil Runchman,Non-binary,23,831 Ava SquareApt. 776,2310,South Hannahstad,Victoria,Australia,444,33452,2021-03-07,2021-03-26,19,456.0,3,2021,9,Sun,2204,39,104,3,312,Shirt,Dress,XL,red,119,47,"A red coloured, XL sized, Dress Shirt"
601,Sol Adhams,Male,55,010 Cartwright TrackApt. 920,1625,Sebastianbury,South Australia,Australia,828,32593,2021-01-09,2021-01-27,18,432.0,1,2021,1,Sat,4161,39,104,3,312,Shirt,Dress,XL,red,119,47,"A red coloured, XL sized, Dress Shirt"
807,Dena Banbrick,Polygender,26,80 Adam HillSuite 633,953,Tylershire,Queensland,Australia,311,21226,2021-03-07,2021-03-25,18,432.0,3,2021,9,Sun,1513,39,104,3,312,Shirt,Dress,XL,red,119,47,"A red coloured, XL sized, Dress Shirt"
813,Saul Franklyn,Male,62,82 Kirlin StreetSuite 641,372,Tillmanview,New South Wales,Australia,940,11980,2021-09-11,2021-10-04,23,552.0000000000001,9,2021,36,Sat,4697,39,104,2,208,Shirt,Dress,XL,red,119,47,"A red coloured, XL sized, Dress Shirt"
127,Merl Gayforth,Genderfluid,30,769 Gibson TrailApt. 359,3708,South Adam,Western Australia,Australia,107,58760,2021-01-11,2021-02-03,23,552.0000000000001,1,2021,2,Mon,483,349,109,2,218,Shirt,Mandarin Collar,XL,violet,108,71,"A violet coloured, XL sized, Mandarin Collar Shirt"
387,Alameda Fincke,Male,43,6239 Kreiger HillApt. 899,2080,Matthewstad,Victoria,Australia,719,24377,2021-09-19,2021-09-24,5,120.0,9,2021,37,Sun,3597,349,109,3,327,Shirt,Mandarin Collar,XL,violet,108,71,"A violet coloured, XL sized, Mandarin Collar Shirt"
679,Osgood Percifer,Genderqueer,76,7219 Charlotte SummitSuite 507,1971,Cameronton,Western Australia,Australia,307,17726,2021-10-11,2021-10-28,17,408.0,10,2021,41,Mon,1498,349,109,1,109,Shirt,Mandarin Collar,XL,violet,108,71,"A violet coloured, XL sized, Mandarin Collar Shirt"
732,Gorden Seago,Genderfluid,80,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia,348,42741,2021-10-07,2021-10-28,21,504.0,10,2021,40,Thu,1706,349,109,3,327,Shirt,Mandarin Collar,XL,violet,108,71,"A violet coloured, XL sized, Mandarin Collar Shirt"
732,Gorden Seago,Genderfluid,80,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia,348,42741,2021-10-07,2021-10-28,21,504.0,10,2021,40,Thu,1708,349,109,2,218,Shirt,Mandarin Collar,XL,violet,108,71,"A violet coloured, XL sized, Mandarin Collar Shirt"
127,Merl Gayforth,Genderfluid,30,769 Gibson TrailApt. 359,3708,South Adam,Western Australia,Australia,107,58760,2021-01-11,2021-02-03,23,552.0000000000001,1,2021,2,Mon,485,882,94,1,94,Trousers,Cords,M,orange,113,53,"A orange coloured, M sized, Cords Trousers"
469,Faber Purcell,Female,78,783 Olivia CrescentSuite 877,5011,Andrewborough,New South Wales,Australia,383,36564,2021-09-08,2021-09-14,6,144.00000000000003,9,2021,36,Wed,1913,882,94,1,94,Trousers,Cords,M,orange,113,53,"A orange coloured, M sized, Cords Trousers"
553,Niels Loadsman,Genderfluid,30,0204 Andrew JunctionApt. 904,7146,Kaiview,New South Wales,Australia,440,14884,2021-10-09,2021-10-30,21,504.0,10,2021,40,Sat,2188,882,94,1,94,Trousers,Cords,M,orange,113,53,"A orange coloured, M sized, Cords Trousers"
644,Ashlie Godwyn,Polygender,46,2872 Samantha ParkwaySuite 016,2620,Baileyberg,Western Australia,Australia,630,39447,2021-01-12,2021-01-31,19,456.0,1,2021,2,Tue,3125,882,94,3,282,Trousers,Cords,M,orange,113,53,"A orange coloured, M sized, Cords Trousers"
127,Merl Gayforth,Genderfluid,30,769 Gibson TrailApt. 359,3708,South Adam,Western Australia,Australia,107,58760,2021-01-11,2021-02-03,23,552.0000000000001,1,2021,2,Mon,486,242,106,2,212,Shirt,Chambray,M,violet,105,72,"A violet coloured, M sized, Chambray Shirt"
129,Beatrisa Winterscale,Non-binary,68,74 Ryan CircleSuite 426,1790,Port Harrychester,Western Australia,Australia,935,16962,2021-07-01,2021-07-16,15,360.0,7,2021,26,Thu,4668,242,106,3,318,Shirt,Chambray,M,violet,105,72,"A violet coloured, M sized, Chambray Shirt"
238,Hilda Peter,Non-binary,30,4435 O'hara TerraceSuite 232,5289,New Sophie,Tasmania,Australia,468,56092,2021-04-15,2021-04-17,2,48.0,4,2021,15,Thu,2309,242,106,2,212,Shirt,Chambray,M,violet,105,72,"A violet coloured, M sized, Chambray Shirt"
800,Katusha Ceney,Bigender,49,3570 Sarah AvenueApt. 092,4505,Daughertyport,Queensland,Australia,6,16197,2021-09-09,2021-10-05,26,624.0,9,2021,36,Thu,30,242,106,1,106,Shirt,Chambray,M,violet,105,72,"A violet coloured, M sized, Chambray Shirt"
128,Daisy Camillo,Male,48,5310 Lewis TrailApt. 715,2240,Jacobsland,Northern Territory,Australia,938,41631,2021-06-12,2021-06-28,16,384.0,6,2021,23,Sat,4681,361,94,3,282,Shirt,Henley,S,yellow,92,70,"A yellow coloured, S sized, Henley Shirt"
268,Muire Ashtonhurst,Male,47,25 Mikayla MewsApt. 558,3668,West Michael,South Australia,Australia,993,33479,2021-03-29,2021-04-11,13,312.0,3,2021,13,Mon,4967,361,94,3,282,Shirt,Henley,S,yellow,92,70,"A yellow coloured, S sized, Henley Shirt"
360,Iain Fellnee,Male,68,476 Corwin ParkwayApt. 441,5743,Kingmouth,Northern Territory,Australia,883,43729,2021-02-27,2021-03-05,6,144.00000000000003,2,2021,8,Sat,4427,361,94,1,94,Shirt,Henley,S,yellow,92,70,"A yellow coloured, S sized, Henley Shirt"
398,Damiano Leyborne,Non-binary,50,6166 Durgan WayApt. 693,5497,Gabrielville,Western Australia,Australia,624,20149,2021-03-19,2021-04-08,20,480.0,3,2021,11,Fri,3097,361,94,3,282,Shirt,Henley,S,yellow,92,70,"A yellow coloured, S sized, Henley Shirt"
471,Hayyim Trewhella,Non-binary,31,8662 Maya PlaceApt. 834,8731,Boyerland,New South Wales,Australia,123,17133,2021-03-04,2021-03-22,18,432.0,3,2021,9,Thu,579,361,94,3,282,Shirt,Henley,S,yellow,92,70,"A yellow coloured, S sized, Henley Shirt"
581,Fabian Gostage,Polygender,40,11 Nader ParadeApt. 016,9022,Hackettland,South Australia,Australia,651,39199,2021-05-22,2021-05-25,3,72.00000000000001,5,2021,20,Sat,3236,361,94,2,188,Shirt,Henley,S,yellow,92,70,"A yellow coloured, S sized, Henley Shirt"
986,Theodosia Postins,Polygender,38,1853 Dickens LaneSuite 406,2972,Turcottetown,Australian Capital Territory,Australia,525,32747,2021-09-25,2021-10-20,25,600.0,9,2021,38,Sat,2622,361,94,2,188,Shirt,Henley,S,yellow,92,70,"A yellow coloured, S sized, Henley Shirt"
128,Daisy Camillo,Male,48,5310 Lewis TrailApt. 715,2240,Jacobsland,Northern Territory,Australia,938,41631,2021-06-12,2021-06-28,16,384.0,6,2021,23,Sat,4682,562,100,1,100,Jacket,Bomber,M,red,90,79,"A red coloured, M sized, Bomber Jacket"
565,Hoebart Edger,Genderqueer,73,27 Kiara MeadowSuite 662,4126,Hamiltonport,Queensland,Australia,113,49592,2021-03-19,2021-04-08,20,480.0,3,2021,11,Fri,521,562,100,3,300,Jacket,Bomber,M,red,90,79,"A red coloured, M sized, Bomber Jacket"
128,Daisy Camillo,Male,48,5310 Lewis TrailApt. 715,2240,Jacobsland,Northern Territory,Australia,938,41631,2021-06-12,2021-06-28,16,384.0,6,2021,23,Sat,4684,380,94,1,94,Shirt,Henley,XS,violet,92,50,"A violet coloured, XS sized, Henley Shirt"
476,Orton Heigl,Genderfluid,64,01 Piper ManorApt. 376,1127,West Jackfort,South Australia,Australia,791,51003,2021-05-05,2021-05-21,16,384.0,5,2021,18,Wed,3968,380,94,1,94,Shirt,Henley,XS,violet,92,50,"A violet coloured, XS sized, Henley Shirt"
500,Carlen Kelway,Non-binary,78,74 Aaron HillSuite 794,1819,Port Haydenchester,Western Australia,Australia,149,31490,2021-03-03,2021-03-14,11,264.00000000000006,3,2021,9,Wed,701,380,94,2,188,Shirt,Henley,XS,violet,92,50,"A violet coloured, XS sized, Henley Shirt"
515,Joannes Pandie,Female,52,5778 Chloe CourtApt. 365,830,Huelhaven,Australian Capital Territory,Australia,593,30838,2021-02-21,2021-03-11,18,432.0,2,2021,7,Sun,2980,380,94,1,94,Shirt,Henley,XS,violet,92,50,"A violet coloured, XS sized, Henley Shirt"
729,Gerri McCarle,Female,54,269 Kuhn PlazaApt. 260,7315,Cameronport,South Australia,Australia,369,24488,2021-03-26,2021-04-18,23,552.0000000000001,3,2021,12,Fri,1822,380,94,1,94,Shirt,Henley,XS,violet,92,50,"A violet coloured, XS sized, Henley Shirt"
966,Bunni Poundsford,Female,63,419 Logan CircuitApt. 206,2732,South Heidi,Western Australia,Australia,443,10043,2021-03-09,2021-03-27,18,432.0,3,2021,10,Tue,2202,380,94,2,188,Shirt,Henley,XS,violet,92,50,"A violet coloured, XS sized, Henley Shirt"
128,Daisy Camillo,Male,48,5310 Lewis TrailApt. 715,2240,Jacobsland,Northern Territory,Australia,938,41631,2021-06-12,2021-06-28,16,384.0,6,2021,23,Sat,4685,1134,102,2,204,Trousers,Cargo Pants,XL,yellow,106,52,"A yellow coloured, XL sized, Cargo Pants Trousers"
775,Edee Wildt,Bigender,56,868 Jonathan TrackApt. 142,8274,East Charlesfurt,Northern Territory,Australia,276,48376,2021-06-20,2021-06-24,4,96.0,6,2021,24,Sun,1329,1134,102,3,306,Trousers,Cargo Pants,XL,yellow,106,52,"A yellow coloured, XL sized, Cargo Pants Trousers"
129,Beatrisa Winterscale,Non-binary,68,74 Ryan CircleSuite 426,1790,Port Harrychester,Western Australia,Australia,202,49559,2021-04-15,2021-04-22,7,168.0,4,2021,15,Thu,987,174,91,3,273,Shirt,Linen,XL,violet,116,73,"A violet coloured, XL sized, Linen Shirt"
133,Bette-ann Harteley,Bigender,49,051 O'conner Station StSuite 626,6661,Shieldsside,Tasmania,Australia,234,26314,2021-09-18,2021-10-10,22,528.0000000000001,9,2021,37,Sat,1135,174,91,1,91,Shirt,Linen,XL,violet,116,73,"A violet coloured, XL sized, Linen Shirt"
325,Robinetta Deners,Genderqueer,68,32 Chase JunctionSuite 463,8304,West Claudia,South Australia,Australia,87,32961,2021-06-20,2021-07-16,26,624.0,6,2021,24,Sun,380,174,91,2,182,Shirt,Linen,XL,violet,116,73,"A violet coloured, XL sized, Linen Shirt"
382,Emanuele Deesly,Genderfluid,24,83 Jordan DriveApt. 011,6714,Rodriguezbury,Victoria,Australia,521,35247,2021-03-17,2021-03-31,14,336.0,3,2021,11,Wed,2604,174,91,1,91,Shirt,Linen,XL,violet,116,73,"A violet coloured, XL sized, Linen Shirt"
539,Sonny Tremollet,Male,78,6481 Isaac LoopApt. 355,4362,Port Blake,Queensland,Australia,136,35331,2021-09-06,2021-09-08,2,48.0,9,2021,36,Mon,643,174,91,3,273,Shirt,Linen,XL,violet,116,73,"A violet coloured, XL sized, Linen Shirt"
674,Marthena Matterson,Bigender,36,5420 Amelia IslandSuite 286,4389,Goodwinmouth,South Australia,Australia,154,49994,2021-10-17,2021-11-07,21,504.0,10,2021,41,Sun,727,174,91,1,91,Shirt,Linen,XL,violet,116,73,"A violet coloured, XL sized, Linen Shirt"
696,Miner Craddock,Non-binary,38,8353 Bruen ParkwayApt. 455,5325,Callummouth,Australian Capital Territory,Australia,717,52327,2021-03-11,2021-04-05,25,600.0,3,2021,10,Thu,3574,174,91,2,182,Shirt,Linen,XL,violet,116,73,"A violet coloured, XL sized, Linen Shirt"
774,Ellynn Korba,Genderqueer,34,2096 Wilson MewsApt. 714,8590,West Jonathanshire,Tasmania,Australia,353,46198,2021-03-30,2021-04-05,6,144.00000000000003,3,2021,13,Tue,1740,174,91,3,273,Shirt,Linen,XL,violet,116,73,"A violet coloured, XL sized, Linen Shirt"
129,Beatrisa Winterscale,Non-binary,68,74 Ryan CircleSuite 426,1790,Port Harrychester,Western Australia,Australia,202,49559,2021-04-15,2021-04-22,7,168.0,4,2021,15,Thu,988,224,106,1,106,Shirt,Chambray,XL,yellow,105,53,"A yellow coloured, XL sized, Chambray Shirt"
290,Alia Rapinett,Male,67,7299 Madeline MeadowApt. 450,3146,West Siennaland,Tasmania,Australia,583,54787,2021-04-07,2021-04-10,3,72.00000000000001,4,2021,14,Wed,2917,224,106,3,318,Shirt,Chambray,XL,yellow,105,53,"A yellow coloured, XL sized, Chambray Shirt"
623,Hort Ridding,Agender,57,64 Andrew StreetSuite 948,3236,West Ashley,South Australia,Australia,266,58746,2021-03-10,2021-03-20,10,240.0,3,2021,10,Wed,1290,224,106,2,212,Shirt,Chambray,XL,yellow,105,53,"A yellow coloured, XL sized, Chambray Shirt"
803,Gertrude Harriott,Bigender,68,7377 Nicolas ParadeApt. 191,8377,Amyton,Australian Capital Territory,Australia,91,16601,2021-09-02,2021-09-15,13,312.0,9,2021,35,Thu,401,224,106,3,318,Shirt,Chambray,XL,yellow,105,53,"A yellow coloured, XL sized, Chambray Shirt"
